"ID","First.name","Surname","Playing.for","Jumper.No.","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score","Season"
12710,"Dylan","Moore","Hawthorn",13,"8","2024-05-05",16,8,24,8,1,0,0,5,0,8,2,2,2,0,0,10,14,0,1,1,1,4,"Docklands",29555,"Western Bulldogs","Hawthorn",91,98,2024
12579,"Harry","Morrison","Hawthorn",1,"8","2024-05-05",6,5,11,5,0,0,0,2,0,0,0,1,1,1,0,2,10,0,0,1,0,0,"Docklands",29555,"Western Bulldogs","Hawthorn",91,98,2024
12670,"Conor","Nash","Hawthorn",11,"8","2024-05-05",7,11,18,1,0,0,4,9,0,3,8,1,1,1,0,15,5,0,0,1,0,2,"Docklands",29555,"Western Bulldogs","Hawthorn",91,98,2024
12915,"Jai","Newcombe","Hawthorn",3,"8","2024-05-05",8,13,21,3,1,1,0,7,0,4,4,4,0,3,0,10,12,0,0,3,0,0,"Docklands",29555,"Western Bulldogs","Hawthorn",91,98,2024
12565,"Jack","Scrimshaw","Hawthorn",14,"8","2024-05-05",13,4,17,4,0,0,0,2,3,1,0,1,1,1,0,7,8,0,0,3,0,0,"Docklands",29555,"Western Bulldogs","Hawthorn",91,98,2024
12332,"James","Sicily","Hawthorn",6,"8","2024-05-05",15,5,20,9,1,0,0,2,3,1,0,4,3,1,0,7,14,1,1,3,0,0,"Docklands",29555,"Western Bulldogs","Hawthorn",91,98,2024
12955,"Josh","Ward","Hawthorn",25,"8","2024-05-05",6,3,9,4,1,0,0,1,0,3,0,1,0,0,0,2,7,0,0,0,0,1,"Docklands",29555,"Western Bulldogs","Hawthorn",91,98,2024
13105,"Nick","Watson","Hawthorn",34,"8","2024-05-05",2,1,3,0,0,2,0,3,0,0,0,0,0,0,0,2,1,0,0,1,0,0,"Docklands",29555,"Western Bulldogs","Hawthorn",91,98,2024
13057,"Josh","Weddle","Hawthorn",23,"8","2024-05-05",11,4,15,6,1,0,0,1,3,4,0,3,0,2,0,3,12,0,0,7,3,0,"Docklands",29555,"Western Bulldogs","Hawthorn",91,98,2024
12619,"James","Worpel","Hawthorn",5,"8","2024-05-05",8,10,18,3,0,0,0,8,0,5,3,0,0,0,0,9,10,0,0,2,0,0,"Docklands",29555,"Western Bulldogs","Hawthorn",91,98,2024
12340,"Harris","Andrews","Brisbane Lions",31,"8","2024-05-05",14,4,18,12,0,0,0,0,4,0,0,2,0,1,2,8,11,5,0,11,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12718,"Noah","Answerth","Brisbane Lions",43,"8","2024-05-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12519,"Jarrod","Berry","Brisbane Lions",7,"8","2024-05-05",19,4,23,11,1,0,0,6,3,2,1,7,2,1,0,5,17,1,2,1,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12277,"Charlie","Cameron","Brisbane Lions",23,"8","2024-05-05",5,2,7,5,1,0,0,1,1,1,0,3,0,3,0,3,6,0,1,0,0,1,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12199,"Joe","Daniher","Brisbane Lions",3,"8","2024-05-05",16,3,19,9,2,2,0,2,1,11,1,6,1,2,0,8,10,2,3,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12408,"Josh","Dunkley","Brisbane Lions",5,"8","2024-05-05",19,8,27,11,1,2,0,8,1,6,6,1,5,0,1,13,13,1,1,1,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
13072,"Jaspa","Fletcher","Brisbane Lions",28,"8","2024-05-05",7,8,15,6,0,0,0,2,1,1,1,3,0,0,0,6,12,0,0,3,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12267,"Darcy","Gardiner","Brisbane Lions",27,"8","2024-05-05",3,0,3,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12454,"Eric","Hipwood","Brisbane Lions",30,"8","2024-05-05",10,2,12,7,0,0,0,1,2,3,0,4,1,0,0,5,7,1,0,1,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
11894,"Ryan","Lester","Brisbane Lions",35,"8","2024-05-05",12,3,15,9,0,0,0,2,2,1,0,2,0,0,0,5,11,1,0,2,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12968,"Kai","Lohmann","Brisbane Lions",1,"8","2024-05-05",8,5,13,6,1,2,0,6,0,2,0,2,1,1,0,6,8,0,3,2,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12090,"Lincoln","McCarthy","Brisbane Lions",11,"8","2024-05-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12518,"Hugh","McCluggage","Brisbane Lions",6,"8","2024-05-05",24,8,32,7,0,1,0,4,2,10,9,7,2,2,0,14,21,0,0,1,2,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12617,"Oscar","McInerney","Brisbane Lions",46,"8","2024-05-05",6,2,8,2,0,0,37,2,2,0,4,2,1,1,0,7,1,2,1,7,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12391,"Conor","McKenna","Brisbane Lions",26,"8","2024-05-05",23,2,25,9,0,0,0,0,7,1,1,2,0,1,0,2,14,0,0,1,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
13137,"Logan","Morris","Brisbane Lions",13,"8","2024-05-05",4,1,5,2,1,3,0,1,0,0,0,0,0,0,0,2,3,1,2,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12055,"Lachie","Neale","Brisbane Lions",9,"8","2024-05-05",15,19,34,9,0,0,0,8,1,8,3,3,1,2,0,13,22,0,0,1,0,2,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12819,"Jack","Payne","Brisbane Lions",40,"8","2024-05-05",5,4,9,4,0,0,0,2,1,0,0,1,1,1,0,6,3,1,0,7,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12592,"Cam","Rayner","Brisbane Lions",16,"8","2024-05-05",5,11,16,5,0,1,0,2,1,4,5,5,1,0,0,8,8,0,1,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
13138,"Bruce","Reville","Brisbane Lions",38,"8","2024-05-05",13,0,13,4,0,0,0,0,2,5,0,2,1,0,0,2,11,0,0,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12864,"Harry","Sharp","Brisbane Lions",22,"8","2024-05-05",11,7,18,7,1,0,0,4,0,2,2,1,0,1,0,5,12,0,0,1,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
13026,"Darcy","Wilmot","Brisbane Lions",44,"8","2024-05-05",15,10,25,7,0,0,0,3,3,3,1,3,2,1,0,7,15,0,0,3,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12076,"Dayne","Zorko","Brisbane Lions",15,"8","2024-05-05",35,5,40,16,0,3,0,5,5,4,3,4,1,1,3,5,32,0,0,2,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12498,"Ben","Ainsworth","Gold Coast",9,"8","2024-05-05",11,6,17,5,1,0,0,1,1,4,2,5,0,4,0,6,13,0,0,1,2,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12767,"Noah","Anderson","Gold Coast",15,"8","2024-05-05",13,10,23,3,0,0,0,8,4,10,9,6,1,1,0,12,10,0,0,0,1,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
13019,"Mac","Andrew","Gold Coast",31,"8","2024-05-05",6,2,8,2,0,0,2,2,1,1,1,2,1,1,0,3,4,0,0,5,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12381,"Rory","Atkins","Gold Coast",2,"8","2024-05-05",13,7,20,3,0,1,0,1,5,2,0,1,0,0,0,3,9,0,0,2,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12625,"Charlie","Ballard","Gold Coast",10,"8","2024-05-05",9,3,12,3,0,0,0,2,3,0,0,4,1,1,0,4,7,1,0,4,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12780,"Tom","Berry","Gold Coast",16,"8","2024-05-05",4,6,10,0,0,1,0,2,0,3,2,4,1,1,0,5,6,0,0,4,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
13119,"Sam","Clohesy","Gold Coast",33,"8","2024-05-05",14,3,17,3,0,0,0,2,6,3,1,5,0,0,0,5,10,0,0,1,1,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12444,"Sam","Collins","Gold Coast",25,"8","2024-05-05",6,7,13,4,0,0,0,2,5,1,2,3,1,0,0,10,4,2,0,4,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12481,"Brayden","Fiorini","Gold Coast",8,"8","2024-05-05",11,12,23,3,0,0,0,4,1,3,2,4,0,0,0,7,16,0,0,1,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12824,"Sam","Flanders","Gold Coast",3,"8","2024-05-05",18,12,30,5,0,0,0,4,8,1,5,5,4,3,0,11,17,0,0,0,1,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
13120,"Will","Graham","Gold Coast",26,"8","2024-05-05",2,7,9,1,0,0,0,8,0,0,1,0,1,0,0,2,7,0,0,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12307,"Nick","Holman","Gold Coast",7,"8","2024-05-05",1,5,6,2,0,0,0,7,0,1,0,2,0,0,0,0,6,0,0,0,0,1,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12728,"Ben","King","Gold Coast",34,"8","2024-05-05",6,1,7,3,3,0,0,2,0,3,0,3,2,2,0,6,1,2,2,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12521,"Ben","Long","Gold Coast",22,"8","2024-05-05",2,1,3,2,1,0,0,2,0,1,0,1,0,0,0,1,3,0,1,1,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12704,"Jack","Lukosius","Gold Coast",13,"8","2024-05-05",9,4,13,4,0,2,2,0,0,3,0,4,0,0,0,0,12,0,1,2,0,1,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12331,"Touk","Miller","Gold Coast",11,"8","2024-05-05",9,16,25,2,0,2,0,3,5,2,4,4,1,1,0,11,15,0,1,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12652,"Wil","Powell","Gold Coast",27,"8","2024-05-05",15,6,21,6,0,0,0,0,10,0,0,1,1,0,0,6,11,0,0,2,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
13121,"Ethan","Read","Gold Coast",20,"8","2024-05-05",1,3,4,1,0,0,1,0,0,1,0,2,0,1,0,2,2,0,0,3,0,1,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
13126,"Jake","Rogers","Gold Coast",29,"8","2024-05-05",2,4,6,0,0,0,0,3,0,1,1,4,0,2,0,2,4,0,0,1,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12768,"Matt","Rowell","Gold Coast",18,"8","2024-05-05",5,11,16,1,0,0,0,4,3,5,2,4,1,2,0,8,8,0,0,0,0,1,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
11919,"David","Swallow","Gold Coast",24,"8","2024-05-05",6,4,10,5,0,0,0,2,1,1,0,3,0,0,0,2,9,1,0,3,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
13114,"Jed","Walter","Gold Coast",17,"8","2024-05-05",3,2,5,1,1,1,0,3,0,0,0,2,1,1,0,5,0,1,1,0,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12177,"Jarrod","Witts","Gold Coast",28,"8","2024-05-05",1,5,6,1,0,0,41,1,1,0,2,2,1,1,0,4,1,1,0,4,0,0,"Gabba",30285,"Brisbane Lions","Gold Coast",79,45,2024
12276,"Blake","Acres","Carlton",13,"9","2024-05-09",14,4,18,6,0,0,0,3,3,1,3,2,1,0,0,6,14,0,0,3,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12965,"Jordan","Boyd","Carlton",37,"9","2024-05-09",10,3,13,1,0,0,0,4,3,1,1,2,1,1,0,5,3,0,0,1,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12603,"Adam","Cerra","Carlton",5,"9","2024-05-09",10,11,21,2,0,0,0,4,1,2,4,3,0,0,0,11,10,1,0,1,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
13055,"Alex","Cincotta","Carlton",39,"9","2024-05-09",6,4,10,2,0,0,0,4,4,0,0,0,0,0,0,5,5,0,0,5,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12822,"Matthew","Cottrell","Carlton",46,"9","2024-05-09",11,5,16,5,0,0,0,1,4,1,1,3,1,1,0,6,8,0,0,1,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
13028,"Lachlan","Cowan","Carlton",2,"9","2024-05-09",3,1,4,0,0,0,0,4,2,2,0,2,0,1,0,0,4,0,0,7,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12261,"Patrick","Cripps","Carlton",9,"9","2024-05-09",15,20,35,5,1,0,0,5,2,4,7,9,3,2,3,19,17,1,0,5,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12421,"Charlie","Curnow","Carlton",30,"9","2024-05-09",13,3,16,8,2,1,0,0,3,5,0,0,0,0,0,5,11,2,1,2,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12674,"Tom","De Koning","Carlton",12,"9","2024-05-09",7,4,11,3,1,0,11,3,2,1,3,1,0,0,0,7,4,1,1,3,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12936,"Corey","Durdin","Carlton",19,"9","2024-05-09",1,6,7,1,0,0,0,3,0,2,1,1,1,0,0,4,3,0,0,1,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12411,"George","Hewett","Carlton",29,"9","2024-05-09",4,4,8,0,1,0,0,1,1,2,3,0,0,0,0,5,2,0,0,1,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
13016,"Elijah","Hollands","Carlton",20,"9","2024-05-09",7,5,12,1,0,0,0,2,0,2,4,3,2,0,0,10,3,0,0,3,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
13029,"Oliver","Hollands","Carlton",4,"9","2024-05-09",12,9,21,5,0,0,0,1,0,5,1,4,1,3,0,3,20,0,1,3,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12937,"Brodie","Kemp","Carlton",17,"9","2024-05-09",11,3,14,5,0,0,0,0,6,1,0,2,2,1,0,5,9,1,0,2,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12455,"Matthew","Kennedy","Carlton",7,"9","2024-05-09",13,8,21,3,0,0,0,5,2,3,3,3,1,0,0,11,10,0,0,2,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12236,"Jack","Martin","Carlton",21,"9","2024-05-09",4,2,6,2,1,0,0,2,0,1,0,4,1,2,0,5,2,1,1,2,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12404,"Mitch","McGovern","Carlton",11,"9","2024-05-09",12,7,19,3,0,0,0,0,6,0,0,0,1,0,0,7,6,1,0,2,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12566,"Harry","McKay","Carlton",10,"9","2024-05-09",8,1,9,5,1,0,0,0,0,2,0,0,2,0,0,4,5,1,1,3,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12508,"Nic","Newman","Carlton",24,"9","2024-05-09",15,4,19,5,0,0,0,6,6,0,3,5,1,1,0,6,11,0,0,2,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12839,"Matthew","Owies","Carlton",44,"9","2024-05-09",7,4,11,5,3,0,0,4,0,2,0,1,0,1,0,3,8,0,2,1,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12417,"Marc","Pittonet","Carlton",27,"9","2024-05-09",6,8,14,1,1,0,21,4,0,0,3,6,1,3,0,11,2,1,0,2,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12684,"Sam","Walsh","Carlton",18,"9","2024-05-09",18,16,34,3,1,1,0,11,2,4,5,6,0,1,1,13,19,0,0,1,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12402,"Jacob","Weitering","Carlton",23,"9","2024-05-09",13,4,17,7,0,0,0,1,3,0,0,1,0,0,0,4,11,2,0,8,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12249,"Jack","Billings","Melbourne",14,"9","2024-05-09",11,9,20,6,0,0,0,3,1,1,2,4,1,1,0,6,16,0,0,0,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12931,"Jake","Bowey","Melbourne",17,"9","2024-05-09",9,5,14,5,0,0,0,2,0,2,1,3,1,1,0,6,8,0,0,1,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12756,"Kade","Chandler","Melbourne",37,"9","2024-05-09",7,6,13,3,0,1,0,8,0,3,1,0,1,0,0,4,9,0,0,1,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12598,"Bayley","Fritsch","Melbourne",31,"9","2024-05-09",4,3,7,2,1,1,0,3,0,1,0,3,0,1,0,4,2,0,1,2,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
11966,"Max","Gawn","Melbourne",11,"9","2024-05-09",9,8,17,2,1,0,45,3,4,4,5,4,3,2,0,8,8,1,1,4,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
13098,"Blake","Howes","Melbourne",22,"9","2024-05-09",6,8,14,3,0,0,0,1,1,0,0,0,1,0,0,6,7,0,0,1,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12393,"Ed","Langdon","Melbourne",15,"9","2024-05-09",9,15,24,2,0,0,0,1,1,2,3,3,0,0,0,11,13,0,0,1,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12351,"Jake","Lever","Melbourne",8,"9","2024-05-09",5,8,13,5,0,0,0,3,1,1,0,2,0,1,0,8,5,2,0,3,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
11940,"Steven","May","Melbourne",1,"9","2024-05-09",15,3,18,9,0,0,0,0,6,1,0,0,0,0,0,5,10,2,0,6,1,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12009,"Tom","McDonald","Melbourne",25,"9","2024-05-09",8,5,13,4,0,0,0,3,1,1,0,4,0,2,0,6,8,1,0,11,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
13033,"Judd","McVee","Melbourne",4,"9","2024-05-09",9,4,13,1,0,1,0,3,2,1,0,4,0,1,0,4,7,0,0,6,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12367,"Alex","Neal-Bullen","Melbourne",30,"9","2024-05-09",11,12,23,2,0,0,0,12,2,5,5,3,2,0,0,13,10,0,0,0,1,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12410,"Clayton","Oliver","Melbourne",13,"9","2024-05-09",11,15,26,4,0,0,0,8,1,2,2,6,1,3,0,9,16,0,1,0,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12430,"Christian","Petracca","Melbourne",5,"9","2024-05-09",18,3,21,6,5,1,0,7,0,6,4,3,0,1,2,7,14,0,4,0,0,2,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12653,"Harry","Petty","Melbourne",35,"9","2024-05-09",3,5,8,2,0,1,2,3,0,2,1,0,0,0,0,4,4,2,1,0,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12771,"Kysaiah","Pickett","Melbourne",36,"9","2024-05-09",7,2,9,0,1,1,0,3,0,2,1,1,0,0,0,5,2,0,0,0,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12778,"Trent","Rivers","Melbourne",24,"9","2024-05-09",14,6,20,2,0,0,0,2,2,3,1,2,0,1,0,3,16,0,0,2,1,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12693,"Tom","Sparrow","Melbourne",32,"9","2024-05-09",17,5,22,6,0,0,0,2,1,7,2,5,1,1,0,8,12,0,0,0,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12996,"Daniel","Turner","Melbourne",42,"9","2024-05-09",2,3,5,2,1,0,0,2,0,2,0,2,0,1,0,1,4,0,0,1,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
13048,"Jacob","van Rooyen","Melbourne",2,"9","2024-05-09",4,9,13,4,1,0,4,1,0,2,1,3,2,2,0,8,5,1,1,2,0,1,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12147,"Jack","Viney","Melbourne",7,"9","2024-05-09",16,5,21,3,0,0,0,12,2,7,5,3,1,1,0,10,14,0,0,3,0,2,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
13099,"Caleb","Windsor","Melbourne",6,"9","2024-05-09",14,5,19,4,1,0,0,3,4,3,4,3,2,0,0,7,11,0,0,0,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
13076,"Taj","Woewodin","Melbourne",40,"9","2024-05-09",5,4,9,3,0,0,0,1,0,3,2,0,1,0,0,3,6,0,0,0,0,0,"M.C.G.",58472,"Carlton","Melbourne",77,76,2024
12690,"Tom","Atkins","Geelong",30,"9","2024-05-10",9,7,16,0,0,1,0,11,1,3,6,3,0,3,0,9,6,0,0,0,0,1,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12153,"Mark","Blicavs","Geelong",46,"9","2024-05-10",4,10,14,1,0,0,20,5,0,3,5,2,0,1,0,6,7,0,0,3,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12017,"Jeremy","Cameron","Geelong",5,"9","2024-05-10",15,3,18,4,1,1,1,2,2,6,2,3,1,1,0,5,14,0,1,0,1,2,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
13062,"Jhye","Clark","Geelong",13,"9","2024-05-10",8,3,11,0,0,1,0,4,0,2,1,4,0,1,0,1,8,0,0,1,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12806,"Brad","Close","Geelong",45,"9","2024-05-10",4,7,11,3,2,1,0,0,1,0,0,0,2,0,0,5,8,0,2,2,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12891,"Sam","De Koning","Geelong",16,"9","2024-05-10",7,8,15,5,0,0,6,1,3,1,1,0,3,0,0,8,7,2,0,4,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12974,"Oliver","Dempsey","Geelong",28,"9","2024-05-10",6,7,13,3,1,0,0,1,0,2,1,3,1,1,0,8,5,0,1,0,0,1,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
11798,"Mitch","Duncan","Geelong",22,"9","2024-05-10",13,8,21,6,0,1,0,3,4,3,1,2,0,1,0,4,12,0,1,3,0,1,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
11884,"Cameron","Guthrie","Geelong",29,"9","2024-05-10",7,9,16,1,0,0,0,5,1,2,7,0,1,0,0,13,3,0,0,3,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12551,"Zach","Guthrie","Geelong",39,"9","2024-05-10",17,7,24,7,1,0,0,3,7,4,1,3,0,0,1,7,13,2,0,4,1,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
11548,"Tom","Hawkins","Geelong",26,"9","2024-05-10",6,1,7,3,1,0,7,2,0,2,0,1,2,0,0,3,4,0,0,0,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12607,"Jack","Henry","Geelong",38,"9","2024-05-10",5,3,8,3,0,0,0,1,1,1,0,1,1,0,0,2,5,0,0,1,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12851,"Oliver","Henry","Geelong",36,"9","2024-05-10",6,1,7,2,1,1,0,1,0,1,0,2,2,0,0,4,3,1,1,2,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12881,"Max","Holmes","Geelong",9,"9","2024-05-10",13,8,21,6,0,0,0,7,1,5,1,5,0,0,0,8,14,1,0,3,1,1,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12370,"Jake","Kolodjashnij","Geelong",8,"9","2024-05-10",9,8,17,4,0,0,0,2,5,1,0,0,0,0,0,4,11,1,0,7,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12689,"Gryan","Miers","Geelong",32,"9","2024-05-10",12,9,21,2,1,1,0,6,1,6,3,5,2,1,0,10,12,0,1,3,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
13066,"Oisin","Mullin","Geelong",34,"9","2024-05-10",3,7,10,1,0,0,0,5,0,1,1,2,0,1,0,7,2,0,0,1,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12531,"Mark","OConnor","Geelong",42,"9","2024-05-10",8,6,14,3,0,0,0,1,2,2,1,2,1,0,0,6,8,1,0,3,0,1,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12506,"Brandan","Parfitt","Geelong",3,"9","2024-05-10",8,5,13,1,0,0,0,10,1,5,5,3,1,1,0,7,5,1,0,0,0,1,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
11842,"Gary","Rohan","Geelong",23,"9","2024-05-10",6,1,7,3,2,0,0,3,0,2,0,2,0,1,0,2,5,1,2,3,1,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
11847,"Rhys","Stanley","Geelong",1,"9","2024-05-10",0,3,3,0,0,0,10,1,0,0,1,4,2,3,0,4,0,0,0,1,0,1,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12552,"Tyson","Stengle","Geelong",18,"9","2024-05-10",7,3,10,4,4,1,0,0,0,0,1,1,0,0,0,3,6,1,4,0,1,1,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12505,"Tom","Stewart","Geelong",44,"9","2024-05-10",14,4,18,4,0,0,0,2,6,1,1,3,0,2,0,6,8,1,0,2,1,1,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12433,"Aliir","Aliir","Port Adelaide",21,"9","2024-05-10",12,3,15,5,0,0,0,0,5,0,2,4,0,2,0,8,6,1,0,8,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
12867,"Miles","Bergman","Port Adelaide",14,"9","2024-05-10",7,6,13,6,0,0,0,2,0,3,2,1,0,0,0,4,10,0,0,1,0,0,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
11583,"Travis","Boak","Port Adelaide",10,"9","2024-05-10",15,4,19,7,0,1,0,6,2,2,3,5,0,3,0,6,12,1,0,4,1,1,"Kardinia Park",29942,"Geelong","Port Adelaide",95,101,2024
