"Year","Round.Number","First.Name","Surname","Team.Name","Coaches.Votes","Home.Team","Away.Team"
2015,6,"Brad","Sheppard","WCE",2,"Port Adelaide","West Coast Eagles"
2015,6,"Chad","Wingard","PORT",1,"Port Adelaide","West Coast Eagles"
2015,7,"Jack","Ziebell","NMFC",10,"Essendon","North Melbourne"
2015,7,"Lachlan","Hansen","NMFC",5,"Essendon","North Melbourne"
2015,7,"Drew","Petrie","NMFC",5,"Essendon","North Melbourne"
2015,7,"Ben","Cunnington","NMFC",4,"Essendon","North Melbourne"
2015,7,"Michael","Hurley","ESS",3,"Essendon","North Melbourne"
2015,7,"Brendon","Goddard","ESS",2,"Essendon","North Melbourne"
2015,7,"Dyson","Heppell","ESS",1,"Essendon","North Melbourne"
2015,7,"Eddie","Betts","ADEL",10,"Adelaide Crows","St Kilda"
2015,7,"Josh","Bruce","STK",6,"Adelaide Crows","St Kilda"
2015,7,"David","MacKay","ADEL",4,"Adelaide Crows","St Kilda"
2015,7,"Scott","Thompson","ADEL",4,"Adelaide Crows","St Kilda"
2015,7,"Sam","Jacobs","ADEL",3,"Adelaide Crows","St Kilda"
2015,7,"Rory","Laird","ADEL",2,"Adelaide Crows","St Kilda"
2015,7,"David","Armitage","STK",1,"Adelaide Crows","St Kilda"
2015,7,"Sam","Mitchell","HAW",7,"Hawthorn","Melbourne"
2015,7,"Liam","Shiels","HAW",7,"Hawthorn","Melbourne"
2015,7,"Jarryd","Roughead","HAW",5,"Hawthorn","Melbourne"
2015,7,"Cyril","Rioli","HAW",5,"Hawthorn","Melbourne"
2015,7,"Bradley","Hill","HAW",2,"Hawthorn","Melbourne"
2015,7,"Shaun","Burgoyne","HAW",2,"Hawthorn","Melbourne"
2015,7,"Will","Langford","HAW",1,"Hawthorn","Melbourne"
2015,7,"Billy","Hartung","HAW",1,"Hawthorn","Melbourne"
2015,7,"Stephen","Coniglio","GWS",9,"Carlton","GWS Giants"
2015,7,"Adam","Treloar","GWS",9,"Carlton","GWS Giants"
2015,7,"Dylan","Shiel","GWS",3,"Carlton","GWS Giants"
2015,7,"Jeremy","Cameron","GWS",3,"Carlton","GWS Giants"
2015,7,"Nick","Haynes","GWS",3,"Carlton","GWS Giants"
2015,7,"Shane","Mumford","GWS",3,"Carlton","GWS Giants"
2015,7,"Elliot","Yeo","WCE",9,"West Coast Eagles","Gold Coast Suns"
2015,7,"Matt","Priddis","WCE",9,"West Coast Eagles","Gold Coast Suns"
2015,7,"Chris","Masten","WCE",6,"West Coast Eagles","Gold Coast Suns"
2015,7,"Shannon","Hurn","WCE",3,"West Coast Eagles","Gold Coast Suns"
2015,7,"Luke","Shuey","WCE",2,"West Coast Eagles","Gold Coast Suns"
2015,7,"Brad","Sheppard","WCE",1,"West Coast Eagles","Gold Coast Suns"
2015,7,"Luke","Parker","SYD",10,"Sydney Swans","Geelong Cats"
2015,7,"Lance","Franklin","SYD",6,"Sydney Swans","Geelong Cats"
2015,7,"Dan","Hannebery","SYD",6,"Sydney Swans","Geelong Cats"
2015,7,"Tom","Mitchell","SYD",4,"Sydney Swans","Geelong Cats"
2015,7,"Josh","Kennedy","SYD",3,"Sydney Swans","Geelong Cats"
2015,7,"Lewis","Jetta","SYD",1,"Sydney Swans","Geelong Cats"
2015,7,"Tory","Dickson","WB",10,"Western Bulldogs","Fremantle"
2015,7,"Nathan","Fyfe","FRE",8,"Western Bulldogs","Fremantle"
2015,7,"Robert","Murphy","WB",4,"Western Bulldogs","Fremantle"
2015,7,"Matthew","Pavlich","FRE",3,"Western Bulldogs","Fremantle"
2015,7,"Michael","Johnson","FRE",2,"Western Bulldogs","Fremantle"
2015,7,"Easton","Wood","WB",2,"Western Bulldogs","Fremantle"
2015,7,"Jason","Johannisen","WB",1,"Western Bulldogs","Fremantle"
2015,7,"Trent","Cotchin","RICH",9,"Richmond","Collingwood"
2015,7,"Dane","Swan","COLL",7,"Richmond","Collingwood"
2015,7,"Brett","Deledio","RICH",7,"Richmond","Collingwood"
2015,7,"Shaun","Grigg","RICH",5,"Richmond","Collingwood"
2015,7,"Ivan","Maric","RICH",1,"Richmond","Collingwood"
2015,7,"Jack","Riewoldt","RICH",1,"Richmond","Collingwood"
2015,7,"Dayne","Beams","BL",10,"Brisbane Lions","Port Adelaide"
2015,7,"Stefan","Martin","BL",6,"Brisbane Lions","Port Adelaide"
2015,7,"Daniel","Rich","BL",6,"Brisbane Lions","Port Adelaide"
2015,7,"Lewis","Taylor","BL",4,"Brisbane Lions","Port Adelaide"
2015,7,"Josh","Green","BL",3,"Brisbane Lions","Port Adelaide"
2015,7,"Robbie","Gray","PORT",1,"Brisbane Lions","Port Adelaide"
2015,8,"Jordan","Murdoch","GEEL",10,"Geelong Cats","Carlton"
2015,8,"Mark","Blicavs","GEEL",8,"Geelong Cats","Carlton"
2015,8,"Josh","Caddy","GEEL",6,"Geelong Cats","Carlton"
2015,8,"Cameron","Guthrie","GEEL",3,"Geelong Cats","Carlton"
2015,8,"Tom","Lonergan","GEEL",2,"Geelong Cats","Carlton"
2015,8,"Steve","Johnson","GEEL",1,"Geelong Cats","Carlton"
2015,8,"Luke","Shuey","WCE",10,"St Kilda","West Coast Eagles"
2015,8,"Andrew","Gaff","WCE",8,"St Kilda","West Coast Eagles"
2015,8,"Matt","Priddis","WCE",5,"St Kilda","West Coast Eagles"
2015,8,"Jack","Steven","STK",5,"St Kilda","West Coast Eagles"
2015,8,"Leigh","Montagna","STK",1,"St Kilda","West Coast Eagles"
2015,8,"Elliot","Yeo","WCE",1,"St Kilda","West Coast Eagles"
2015,8,"Dylan","Shiel","GWS",10,"GWS Giants","Adelaide Crows"
2015,8,"Adam","Treloar","GWS",7,"GWS Giants","Adelaide Crows"
2015,8,"Ryan","Griffen","GWS",6,"GWS Giants","Adelaide Crows"
2015,8,"Cam","McCarthy","GWS",3,"GWS Giants","Adelaide Crows"
2015,8,"Devon","Smith","GWS",2,"GWS Giants","Adelaide Crows"
2015,8,"Patrick","Dangerfield","ADEL",1,"GWS Giants","Adelaide Crows"
2015,8,"Taylor","Walker","ADEL",1,"GWS Giants","Adelaide Crows"
2015,8,"Scott","Pendlebury","COLL",10,"Gold Coast Suns","Collingwood"
2015,8,"Travis","Varcoe","COLL",6,"Gold Coast Suns","Collingwood"
2015,8,"Jamie","Elliott","COLL",4,"Gold Coast Suns","Collingwood"
2015,8,"Steele","Sidebottom","COLL",3,"Gold Coast Suns","Collingwood"
2015,8,"Marley","Williams","COLL",3,"Gold Coast Suns","Collingwood"
2015,8,"Tyson","Goldsack","COLL",2,"Gold Coast Suns","Collingwood"
2015,8,"Dane","Swan","COLL",1,"Gold Coast Suns","Collingwood"
2015,8,"Jack","Crisp","COLL",1,"Gold Coast Suns","Collingwood"
2015,8,"Nathan","Fyfe","FRE",10,"Fremantle","North Melbourne"
2015,8,"Michael","Barlow","FRE",7,"Fremantle","North Melbourne"
2015,8,"Michael","Walters","FRE",7,"Fremantle","North Melbourne"
2015,8,"Lee","Spurr","FRE",2,"Fremantle","North Melbourne"
2015,8,"Lachie","Neale","FRE",2,"Fremantle","North Melbourne"
2015,8,"Michael","Johnson","FRE",1,"Fremantle","North Melbourne"
2015,8,"Garrick","Ibbotson","FRE",1,"Fremantle","North Melbourne"
2015,8,"Dan","Hannebery","SYD",10,"Hawthorn","Sydney Swans"
2015,8,"Luke","Parker","SYD",6,"Hawthorn","Sydney Swans"
2015,8,"Cyril","Rioli","HAW",4,"Hawthorn","Sydney Swans"
2015,8,"Sam","Reid","SYD",3,"Hawthorn","Sydney Swans"
2015,8,"Sam","Mitchell","HAW",3,"Hawthorn","Sydney Swans"
2015,8,"James","Frawley","HAW",2,"Hawthorn","Sydney Swans"
2015,8,"Jarrad","McVeigh","SYD",2,"Hawthorn","Sydney Swans"
2015,8,"Joe","Daniher","ESS",9,"Essendon","Brisbane Lions"
2015,8,"Cale","Hooker","ESS",9,"Essendon","Brisbane Lions"
2015,8,"Michael","Hibberd","ESS",5,"Essendon","Brisbane Lions"
2015,8,"Michael","Hurley","ESS",5,"Essendon","Brisbane Lions"
2015,8,"Ben","Howlett","ESS",1,"Essendon","Brisbane Lions"
2015,8,"Zach","Merrett","ESS",1,"Essendon","Brisbane Lions"
2015,8,"Aaron","vandenBerg","MELB",8,"Melbourne","Western Bulldogs"
2015,8,"Nathan","Jones","MELB",8,"Melbourne","Western Bulldogs"
2015,8,"Bernie","Vince","MELB",5,"Melbourne","Western Bulldogs"
2015,8,"Jesse","Hogan","MELB",4,"Melbourne","Western Bulldogs"
2015,8,"Luke","Dahlhaus","WB",3,"Melbourne","Western Bulldogs"
2015,8,"Daniel","Cross","MELB",1,"Melbourne","Western Bulldogs"
2015,8,"Cameron","Pedersen","MELB",1,"Melbourne","Western Bulldogs"
2015,8,"Jack","Riewoldt","RICH",10,"Port Adelaide","Richmond"
2015,8,"Dustin","Martin","RICH",8,"Port Adelaide","Richmond"
2015,8,"Brandon","Ellis","RICH",5,"Port Adelaide","Richmond"
2015,8,"Brett","Deledio","RICH",4,"Port Adelaide","Richmond"
2015,8,"Jack","Hombsch","PORT",2,"Port Adelaide","Richmond"
2015,8,"Kane","Cornes","PORT",1,"Port Adelaide","Richmond"
2015,9,"Lance","Franklin","SYD",10,"Sydney Swans","Carlton"
2015,9,"Kieren","Jack","SYD",6,"Sydney Swans","Carlton"
2015,9,"Dan","Hannebery","SYD",5,"Sydney Swans","Carlton"
2015,9,"Lewis","Jetta","SYD",5,"Sydney Swans","Carlton"
2015,9,"Tom","Mitchell","SYD",3,"Sydney Swans","Carlton"
2015,9,"Dane","Rampe","SYD",1,"Sydney Swans","Carlton"
2015,9,"Travis","Boak","PORT",9,"Melbourne","Port Adelaide"
2015,9,"Robbie","Gray","PORT",8,"Melbourne","Port Adelaide"
2015,9,"Brad","Ebert","PORT",7,"Melbourne","Port Adelaide"
2015,9,"Angus","Monfries","PORT",3,"Melbourne","Port Adelaide"
2015,9,"Ollie","Wines","PORT",2,"Melbourne","Port Adelaide"
2015,9,"Colin","Garland","MELB",1,"Melbourne","Port Adelaide"
2015,9,"Bradley","Hill","HAW",7,"Hawthorn","Gold Coast Suns"
2015,9,"Brian","Lake","HAW",6,"Hawthorn","Gold Coast Suns"
2015,9,"Sam","Mitchell","HAW",4,"Hawthorn","Gold Coast Suns"
2015,9,"Isaac","Smith","HAW",4,"Hawthorn","Gold Coast Suns"
2015,9,"Josh","Gibson","HAW",4,"Hawthorn","Gold Coast Suns"
2015,9,"Liam","Shiels","HAW",3,"Hawthorn","Gold Coast Suns"
2015,9,"Luke","Hodge","HAW",2,"Hawthorn","Gold Coast Suns"
2015,9,"Easton","Wood","WB",8,"Western Bulldogs","GWS Giants"
2015,9,"Mitch","Wallis","WB",8,"Western Bulldogs","GWS Giants"
2015,9,"Will","Minson","WB",6,"Western Bulldogs","GWS Giants"
2015,9,"Matthew","Boyd","WB",5,"Western Bulldogs","GWS Giants"
2015,9,"Liam","Picken","WB",2,"Western Bulldogs","GWS Giants"
2015,9,"Luke","Dahlhaus","WB",1,"Western Bulldogs","GWS Giants"
2015,9,"Nathan","Fyfe","FRE",10,"Adelaide Crows","Fremantle"
2015,9,"Patrick","Dangerfield","ADEL",8,"Adelaide Crows","Fremantle"
2015,9,"Aaron","Sandilands","FRE",4,"Adelaide Crows","Fremantle"
2015,9,"Michael","Walters","FRE",3,"Adelaide Crows","Fremantle"
2015,9,"Nathan","Van Berlo","ADEL",3,"Adelaide Crows","Fremantle"
2015,9,"Rory","Laird","ADEL",2,"Adelaide Crows","Fremantle"
2015,9,"Shane","Edwards","RICH",10,"Richmond","Essendon"
2015,9,"Brandon","Ellis","RICH",8,"Richmond","Essendon"
2015,9,"Dustin","Martin","RICH",6,"Richmond","Essendon"
2015,9,"Trent","Cotchin","RICH",4,"Richmond","Essendon"
2015,9,"Dyson","Heppell","ESS",1,"Richmond","Essendon"
2015,9,"Jake","Carlisle","ESS",1,"Richmond","Essendon"
2015,9,"David","Armitage","STK",10,"Brisbane Lions","St Kilda"
2015,9,"Dayne","Beams","BL",7,"Brisbane Lions","St Kilda"
2015,9,"Nick","Riewoldt","STK",5,"Brisbane Lions","St Kilda"
2015,9,"Adam","Schneider","STK",3,"Brisbane Lions","St Kilda"
2015,9,"Ryan","Lester","BL",2,"Brisbane Lions","St Kilda"
2015,9,"Stefan","Martin","BL",2,"Brisbane Lions","St Kilda"
2015,9,"Jack","Newnes","STK",1,"Brisbane Lions","St Kilda"
2015,9,"Josh","J Kennedy","WCE",10,"West Coast Eagles","Geelong Cats"
2015,9,"Nic","Naitanui","WCE",7,"West Coast Eagles","Geelong Cats"
2015,9,"Andrew","Gaff","WCE",7,"West Coast Eagles","Geelong Cats"
2015,9,"Chris","Masten","WCE",2,"West Coast Eagles","Geelong Cats"
2015,9,"Sharrod","Wellingham","WCE",2,"West Coast Eagles","Geelong Cats"
2015,9,"Tom","Hawkins","GEEL",1,"West Coast Eagles","Geelong Cats"
2015,9,"Mark","Lecras","WCE",1,"West Coast Eagles","Geelong Cats"
2015,9,"Jamie","Elliott","COLL",10,"Collingwood","North Melbourne"
2015,9,"Todd","Goldstein","NMFC",7,"Collingwood","North Melbourne"
2015,9,"Dane","Swan","COLL",6,"Collingwood","North Melbourne"
2015,9,"Steele","Sidebottom","COLL",5,"Collingwood","North Melbourne"
2015,9,"Brent","Harvey","NMFC",1,"Collingwood","North Melbourne"
2015,9,"Marley","Williams","COLL",1,"Collingwood","North Melbourne"
2015,10,"Dustin","Martin","RICH",10,"Fremantle","Richmond"
2015,10,"Shane","Edwards","RICH",5,"Fremantle","Richmond"
2015,10,"Brandon","Ellis","RICH",4,"Fremantle","Richmond"
2015,10,"Trent","Cotchin","RICH",4,"Fremantle","Richmond"
2015,10,"Aaron","Sandilands","FRE",4,"Fremantle","Richmond"
2015,10,"Nathan","Fyfe","FRE",2,"Fremantle","Richmond"
2015,10,"Bachar","Houli","RICH",1,"Fremantle","Richmond"
2015,10,"Josh","Jenkins","ADEL",9,"Carlton","Adelaide Crows"
2015,10,"Marc","Murphy","CARL",9,"Carlton","Adelaide Crows"
2015,10,"Rory","Laird","ADEL",4,"Carlton","Adelaide Crows"
2015,10,"Scott","Thompson","ADEL",3,"Carlton","Adelaide Crows"
2015,10,"Patrick","Cripps","CARL",2,"Carlton","Adelaide Crows"
2015,10,"Kade","Simpson","CARL",2,"Carlton","Adelaide Crows"
2015,10,"Zach","Tuohy","CARL",1,"Carlton","Adelaide Crows"
2015,10,"Dan","Hannebery","SYD",10,"Gold Coast Suns","Sydney Swans"
2015,10,"Jarrad","McVeigh","SYD",7,"Gold Coast Suns","Sydney Swans"
2015,10,"Dane","Rampe","SYD",6,"Gold Coast Suns","Sydney Swans"
2015,10,"Lewis","Jetta","SYD",5,"Gold Coast Suns","Sydney Swans"
2015,10,"Tom","J Lynch","GCFC",1,"Gold Coast Suns","Sydney Swans"
2015,10,"Tom","Mitchell","SYD",1,"Gold Coast Suns","Sydney Swans"
2015,10,"Ollie","Wines","PORT",10,"Port Adelaide","Western Bulldogs"
2015,10,"Chad","Wingard","PORT",7,"Port Adelaide","Western Bulldogs"
2015,10,"Jack","Macrae","WB",5,"Port Adelaide","Western Bulldogs"
2015,10,"Justin","Westhoff","PORT",3,"Port Adelaide","Western Bulldogs"
2015,10,"Easton","Wood","WB",2,"Port Adelaide","Western Bulldogs"
2015,10,"Angus","Monfries","PORT",2,"Port Adelaide","Western Bulldogs"
2015,10,"Alipate","Carlile","PORT",1,"Port Adelaide","Western Bulldogs"
2015,10,"Harry","Taylor","GEEL",10,"Essendon","Geelong Cats"
2015,10,"Corey","Enright","GEEL",6,"Essendon","Geelong Cats"
2015,10,"James","Kelly","GEEL",4,"Essendon","Geelong Cats"
2015,10,"Joel","Selwood","GEEL",4,"Essendon","Geelong Cats"
2015,10,"Steven","Motlop","GEEL",4,"Essendon","Geelong Cats"
2015,10,"Mark","Blicavs","GEEL",2,"Essendon","Geelong Cats"
2015,10,"Callan","Ward","GWS",10,"GWS Giants","Brisbane Lions"
2015,10,"Shane","Mumford","GWS",5,"GWS Giants","Brisbane Lions"
2015,10,"Dayne","Beams","BL",5,"GWS Giants","Brisbane Lions"
2015,10,"Stephen","Coniglio","GWS",3,"GWS Giants","Brisbane Lions"
2015,10,"Adam","Treloar","GWS",3,"GWS Giants","Brisbane Lions"
2015,10,"Lewis","Taylor","BL",2,"GWS Giants","Brisbane Lions"
2015,10,"Allen","Christensen","BL",2,"GWS Giants","Brisbane Lions"
2015,10,"Shaun","Higgins","NMFC",9,"North Melbourne","West Coast Eagles"
2015,10,"Jack","Ziebell","NMFC",8,"North Melbourne","West Coast Eagles"
2015,10,"Andrew","Gaff","WCE",6,"North Melbourne","West Coast Eagles"
2015,10,"Matt","Priddis","WCE",3,"North Melbourne","West Coast Eagles"
2015,10,"Sharrod","Wellingham","WCE",2,"North Melbourne","West Coast Eagles"
2015,10,"Drew","Petrie","NMFC",1,"North Melbourne","West Coast Eagles"
2015,10,"Brent","Harvey","NMFC",1,"North Melbourne","West Coast Eagles"
2015,10,"Sam","Mitchell","HAW",10,"St Kilda","Hawthorn"
2015,10,"Jack","Steven","STK",8,"St Kilda","Hawthorn"
2015,10,"Billy","Hartung","HAW",6,"St Kilda","Hawthorn"
2015,10,"Jarryn","Geary","STK",2,"St Kilda","Hawthorn"
2015,10,"Luke","Hodge","HAW",2,"St Kilda","Hawthorn"
2015,10,"Jarryd","Roughead","HAW",1,"St Kilda","Hawthorn"
2015,10,"Jack","Gunston","HAW",1,"St Kilda","Hawthorn"
2015,10,"Travis","Cloke","COLL",10,"Melbourne","Collingwood"
2015,10,"Bernie","Vince","MELB",7,"Melbourne","Collingwood"
2015,10,"Adam","Oxley","COLL",7,"Melbourne","Collingwood"
2015,10,"Nathan","Jones","MELB",4,"Melbourne","Collingwood"
2015,10,"Marley","Williams","COLL",1,"Melbourne","Collingwood"
2015,10,"Jack","Frost","COLL",1,"Melbourne","Collingwood"
2015,11,"Corey","Enright","GEEL",10,"Port Adelaide","Geelong Cats"
2015,11,"Chad","Wingard","PORT",8,"Port Adelaide","Geelong Cats"
2015,11,"Josh","Caddy","GEEL",3,"Port Adelaide","Geelong Cats"
2015,11,"Rhys","Stanley","GEEL",3,"Port Adelaide","Geelong Cats"
2015,11,"Cameron","Guthrie","GEEL",3,"Port Adelaide","Geelong Cats"
2015,11,"Mark","Blicavs","GEEL",2,"Port Adelaide","Geelong Cats"
2015,11,"Robbie","Gray","PORT",1,"Port Adelaide","Geelong Cats"
2015,11,"Nathan","Fyfe","FRE",10,"Gold Coast Suns","Fremantle"
2015,11,"Michael","Rischitelli","GCFC",7,"Gold Coast Suns","Fremantle"
2015,11,"Aaron","Sandilands","FRE",6,"Gold Coast Suns","Fremantle"
2015,11,"Luke","McPharlin","FRE",3,"Gold Coast Suns","Fremantle"
2015,11,"Kade","Kolodjashnij","GCFC",3,"Gold Coast Suns","Fremantle"
2015,11,"Andrew","Raines","GCFC",1,"Gold Coast Suns","Fremantle"
2015,11,"Matt","Priddis","WCE",7,"West Coast Eagles","Essendon"
2015,11,"Mark","Lecras","WCE",7,"West Coast Eagles","Essendon"
2015,11,"Andrew","Gaff","WCE",7,"West Coast Eagles","Essendon"
2015,11,"Zach","Merrett","ESS",4,"West Coast Eagles","Essendon"
2015,11,"Nic","Naitanui","WCE",3,"West Coast Eagles","Essendon"
2015,11,"Josh","Hill","WCE",1,"West Coast Eagles","Essendon"
2015,11,"Brent","Stanton","ESS",1,"West Coast Eagles","Essendon"
2015,11,"Todd","Goldstein","NMFC",8,"North Melbourne","Sydney Swans"
2015,11,"Luke","Parker","SYD",8,"North Melbourne","Sydney Swans"
2015,11,"Jarrad","McVeigh","SYD",7,"North Melbourne","Sydney Swans"
2015,11,"Lance","Franklin","SYD",3,"North Melbourne","Sydney Swans"
2015,11,"Lewis","Jetta","SYD",2,"North Melbourne","Sydney Swans"
2015,11,"Dane","Rampe","SYD",2,"North Melbourne","Sydney Swans"
2015,11,"Marley","Williams","COLL",8,"Collingwood","GWS Giants"
2015,11,"Taylor","Adams","COLL",7,"Collingwood","GWS Giants"
2015,11,"Nathan","Brown","COLL",6,"Collingwood","GWS Giants"
2015,11,"Scott","Pendlebury","COLL",5,"Collingwood","GWS Giants"
2015,11,"Heath","Shaw","GWS",2,"Collingwood","GWS Giants"
2015,11,"Dylan","Shiel","GWS",1,"Collingwood","GWS Giants"
2015,11,"Travis","Cloke","COLL",1,"Collingwood","GWS Giants"
2015,11,"Bernie","Vince","MELB",10,"St Kilda","Melbourne"
2015,11,"Leigh","Montagna","STK",8,"St Kilda","Melbourne"
2015,11,"Nick","Riewoldt","STK",5,"St Kilda","Melbourne"
2015,11,"Jesse","Hogan","MELB",5,"St Kilda","Melbourne"
2015,11,"Sean","Dempster","STK",2,"St Kilda","Melbourne"
2015,12,"Luke","Hodge","HAW",9,"Adelaide Crows","Hawthorn"
2015,12,"Liam","Shiels","HAW",5,"Adelaide Crows","Hawthorn"
2015,12,"David","Hale","HAW",5,"Adelaide Crows","Hawthorn"
2015,12,"Rory","Sloane","ADEL",3,"Adelaide Crows","Hawthorn"
2015,12,"Scott","Thompson","ADEL",3,"Adelaide Crows","Hawthorn"
2015,12,"Luke","Breust","HAW",2,"Adelaide Crows","Hawthorn"
2015,12,"Patrick","Dangerfield","ADEL",2,"Adelaide Crows","Hawthorn"
2015,12,"Shaun","Burgoyne","HAW",1,"Adelaide Crows","Hawthorn"
2015,12,"Nic","Naitanui","WCE",10,"Richmond","West Coast Eagles"
2015,12,"Dustin","Martin","RICH",7,"Richmond","West Coast Eagles"
2015,12,"Jeremy","McGovern","WCE",7,"Richmond","West Coast Eagles"
2015,12,"Andrew","Gaff","WCE",3,"Richmond","West Coast Eagles"
2015,12,"Elliot","Yeo","WCE",2,"Richmond","West Coast Eagles"
2015,12,"Matt","Priddis","WCE",1,"Richmond","West Coast Eagles"
2015,12,"Patrick","Cripps","CARL",10,"Carlton","Port Adelaide"
2015,12,"Chad","Wingard","PORT",6,"Carlton","Port Adelaide"
2015,12,"Marc","Murphy","CARL",5,"Carlton","Port Adelaide"
2015,12,"Travis","Boak","PORT",4,"Carlton","Port Adelaide"
2015,12,"Tom","Bell","CARL",3,"Carlton","Port Adelaide"
2015,12,"Andrew","Carrazzo","CARL",2,"Carlton","Port Adelaide"
2015,12,"Jamie","MacMillan","NMFC",9,"GWS Giants","North Melbourne"
2015,12,"Todd","Goldstein","NMFC",8,"GWS Giants","North Melbourne"
2015,12,"Nick","Dal Santo","NMFC",7,"GWS Giants","North Melbourne"
2015,12,"Heath","Shaw","GWS",3,"GWS Giants","North Melbourne"
2015,12,"Brent","Harvey","NMFC",2,"GWS Giants","North Melbourne"
2015,12,"Ben","Jacobs","NMFC",1,"GWS Giants","North Melbourne"
2015,12,"Jake","Stringer","WB",8,"Western Bulldogs","Brisbane Lions"
2015,12,"Mitch","Wallis","WB",8,"Western Bulldogs","Brisbane Lions"
2015,12,"Jack","Macrae","WB",6,"Western Bulldogs","Brisbane Lions"
2015,12,"Jarrad","Grant","WB",4,"Western Bulldogs","Brisbane Lions"
2015,12,"Dayne","Beams","BL",2,"Western Bulldogs","Brisbane Lions"
2015,12,"Luke","Dahlhaus","WB",1,"Western Bulldogs","Brisbane Lions"
2015,12,"Robert","Murphy","WB",1,"Western Bulldogs","Brisbane Lions"
2015,12,"Jack","Viney","MELB",8,"Geelong Cats","Melbourne"
2015,12,"Bernie","Vince","MELB",8,"Geelong Cats","Melbourne"
2015,12,"Lynden","Dunn","MELB",6,"Geelong Cats","Melbourne"
2015,12,"Nathan","Jones","MELB",3,"Geelong Cats","Melbourne"
2015,12,"Max","Gawn","MELB",3,"Geelong Cats","Melbourne"
2015,12,"Steven","Motlop","GEEL",2,"Geelong Cats","Melbourne"
2015,13,"Nathan","Fyfe","FRE",8,"Fremantle","Collingwood"
2015,13,"Stephen","Hill","FRE",5,"Fremantle","Collingwood"
2015,13,"Luke","McPharlin","FRE",4,"Fremantle","Collingwood"
2015,13,"Lachie","Neale","FRE",4,"Fremantle","Collingwood"
2015,13,"Dane","Swan","COLL",3,"Fremantle","Collingwood"
2015,13,"Garrick","Ibbotson","FRE",2,"Fremantle","Collingwood"
2015,13,"Michael","Walters","FRE",2,"Fremantle","Collingwood"
2015,13,"Marley","Williams","COLL",1,"Fremantle","Collingwood"
2015,13,"Jack","Frost","COLL",1,"Fremantle","Collingwood"
2015,13,"Jack","Riewoldt","RICH",10,"Sydney Swans","Richmond"
2015,13,"Trent","Cotchin","RICH",7,"Sydney Swans","Richmond"
2015,13,"Alex","Rance","RICH",6,"Sydney Swans","Richmond"
2015,13,"Anthony","Miles","RICH",4,"Sydney Swans","Richmond"
2015,13,"Luke","Parker","SYD",2,"Sydney Swans","Richmond"
2015,13,"Gary","Rohan","SYD",1,"Sydney Swans","Richmond"
2015,13,"Jarryd","Roughead","HAW",10,"Hawthorn","Essendon"
2015,13,"Sam","Mitchell","HAW",6,"Hawthorn","Essendon"
2015,13,"Jack","Gunston","HAW",4,"Hawthorn","Essendon"
2015,13,"Taylor","Duryea","HAW",4,"Hawthorn","Essendon"
2015,13,"Josh","Gibson","HAW",2,"Hawthorn","Essendon"
2015,13,"Zach","Merrett","ESS",2,"Hawthorn","Essendon"
2015,13,"Brendon","Goddard","ESS",1,"Hawthorn","Essendon"
2015,13,"Liam","Shiels","HAW",1,"Hawthorn","Essendon"
2015,13,"Dayne","Beams","BL",9,"Brisbane Lions","Adelaide Crows"
2015,13,"Scott","Thompson","ADEL",9,"Brisbane Lions","Adelaide Crows"
2015,13,"Dayne","Zorko","BL",3,"Brisbane Lions","Adelaide Crows"
2015,13,"Stefan","Martin","BL",3,"Brisbane Lions","Adelaide Crows"
2015,13,"Jack","Redden","BL",2,"Brisbane Lions","Adelaide Crows"
2015,13,"Matt","Crouch","ADEL",2,"Brisbane Lions","Adelaide Crows"
2015,13,"Rory","Laird","ADEL",1,"Brisbane Lions","Adelaide Crows"
2015,13,"Mitch","Robinson","BL",1,"Brisbane Lions","Adelaide Crows"
2015,13,"Easton","Wood","WB",10,"St Kilda","Western Bulldogs"
2015,13,"Robert","Murphy","WB",7,"St Kilda","Western Bulldogs"
2015,13,"Sean","Dempster","STK",4,"St Kilda","Western Bulldogs"
2015,13,"Leigh","Montagna","STK",3,"St Kilda","Western Bulldogs"
2015,13,"Jack","Newnes","STK",2,"St Kilda","Western Bulldogs"
2015,13,"Matthew","Boyd","WB",2,"St Kilda","Western Bulldogs"
2015,13,"Jarryn","Geary","STK",1,"St Kilda","Western Bulldogs"
2015,13,"Nick","Riewoldt","STK",1,"St Kilda","Western Bulldogs"
2015,13,"Tom","Bell","CARL",10,"Carlton","Gold Coast Suns"
2015,13,"Marc","Murphy","CARL",8,"Carlton","Gold Coast Suns"
2015,13,"Zach","Tuohy","CARL",6,"Carlton","Gold Coast Suns"
2015,13,"Andrew","Carrazzo","CARL",3,"Carlton","Gold Coast Suns"
